,avg_area_income,house_age,number_of_rooms,number_of_bedrooms,area_population,price,street,zip_code,state,city,is_military
253,53287.99,5.8,7,3,45152.014,1116902.345,0205 Rose Crescent,10967,MD,East Ritaside,0
254,61503.04,5.1,7,3,37650.87,822431.73,18941 Ray Ports,67363,OR,East Nicoleland,0
255,68896.05,6.4,8,4,28394.61,1360623.694,1515 Watson Fort,90562,MP,Christopherberg,0
256,91159.42,6.5,7,3,54861.091,2298379.487,170 Smith Wall,87521,AZ,South Christopherhaven,0
257,63375.35,6.7,7,3,45633.192,1400498.268,064 Kaufman River,09090,CO,Danielburgh,0
258,59695.57,5.4,6,2,20702.803,566848.732,295 Angela Harbors,95388,GA,East Patriciaburgh,0
259,63183.89,5.6,7,5,58691.201,1367586.278,950 Luis Avenue Suite 364,03658-3559,OR,West Nicole,0
260,61177.81,7.0,7,5,26396.291,1113373.52,27945 Clark Tunnel,19751-3095,NV,Kleinmouth,0
261,58642.31,5.2,6,3,35131.578,721974.552,6163 Michael Orchard,48395,GA,Gallagherborough,0
262,53112.28,5.1,6,4,40367.384,685503.99,4158 Drew Plains Apt. 975,60784,MP,Ericaview,0
263,40366.62,4.9,7,5,16349.365,152071.875,503 Howard Pass Apt. 427,02514,GA,Fernandezborough,0
264,62207.48,7.3,7,5,34317.538,1280431.574,2084 Carter Highway Suite 935,67121,DE,New Stevenmouth,0
265,57477.95,5.4,7,6,23649.969,568703.184,2105 Lauren Radial,92096-6812,FL,Lake Michellestad,0
266,55630.49,6.3,8,6,38943.096,1200764.844,3407 Preston Pine,86626-3319,NY,East Mark,0
267,72399.31,6.7,7,6,41662.0,1607161.637,719 Raymond Route,60200-7803,ME,West Diane,0
268,89868.89,4.5,7,5,30101.725,1421715.415,310 Paul Mill Suite 863,20202-1133,AS,Pamelaland,0
269,59801.49,4.2,4,2,33534.926,311111.201,47705 Bethany Forge Suite 965,10371,ND,North Heatherhaven,0
270,61957.15,7.8,7,4,38448.491,1338044.383,791 Noble Port,69198,OK,Michaelland,0
271,71123.43,6.7,6,3,44020.144,1417870.983,143 Thomas Rapid Apt. 929,69617,ND,West Laurieport,0
272,55202.71,4.4,8,3,28424.952,796389.438,690 Lozano Inlet,07048-6472,AL,Michelleville,0
273,79298.12,7.2,5,3,15753.267,1310207.133,3591 Pham Spring Suite 077,43572,CT,Lisaport,0
274,65070.57,7.1,5,4,24852.565,994897.728,Unit 9227 Box 8732,73770,AE,DPO,1
275,68494.98,7.2,7,5,13998.571,1202987.829,530 Johnson Circles,30306,MN,Cathyborough,0
276,55702.21,5.6,5,3,40087.796,768751.9,029 Patricia Bridge Apt. 540,59378-9231,MP,Tranmouth,0
277,57233.61,7.9,6,2,37374.919,1211655.305,880 Julie Union Suite 360,70074-3596,LA,Sarahchester,0
278,85313.89,6.0,6,4,23974.436,1540418.222,85227 Kevin Stream Suite 299,65286,WV,Lake Todd,0
279,60224.65,4.7,5,3,42182.862,712228.424,97544 Williams Unions Suite 893,21119,ME,South Harry,0
280,73873.82,6.8,6,3,33336.327,1525533.407,844 Hanson Points,83883,ME,East Lisa,0
281,63149.49,7.2,5,2,37578.847,1034218.402,171 Rocha Via,90064-6234,RI,Cassandrafort,0
282,58593.79,4.7,6,2,39287.528,874103.661,2758 Joshua Mission,18304-4644,AS,Lake Chelsea,0
283,73839.87,6.4,8,4,47602.51,1912825.285,75441 Ritter Corners,52401-4300,UT,North Roberttown,0
284,75984.83,6.7,7,4,42248.686,1754770.59,7815 Burns Skyway Suite 637,51087-6056,TX,Melissaborough,0
285,82145.37,6.5,6,4,25736.096,1340066.913,885 Veronica Stravenue,77249-8036,FM,Wilsonland,0
286,69017.18,5.8,5,3,55830.753,1446756.863,42822 Billy Lights,45052,TX,Tranchester,0
287,75429.18,6.8,7,5,36769.25,1592768.242,39474 Steven Fort Apt. 881,79397-4419,OR,Kristaport,0
288,69513.54,4.1,7,6,14054.053,660364.981,030 Jason Coves Apt. 387,88567,CA,Lake Christophershire,0
289,57782.42,5.2,6,2,33426.849,861321.581,Unit 2107 Box 1980,76733,AA,DPO,1
290,74372.14,6.6,8,6,34321.96,1648246.774,111 Wilson Cape Suite 484,53808,VI,Hernandezton,0
291,63522.12,5.5,6,2,31995.525,977135.886,720 Vasquez Crest,57313,OK,Roberthaven,0
292,61193.71,7.6,9,3,33196.06,1591934.19,518 Gilmore Stream Suite 013,18581,ND,Lake Donald,0
293,60316.79,4.3,5,4,33831.894,695386.331,126 Kim Mount Apt. 763,60875,TN,Mariemouth,0
294,58469.91,5.4,4,2,33547.985,568977.073,43340 Thomas Mission Suite 671,28226,VT,Longport,0
295,75179.9,4.6,7,5,23978.093,935590.804,38138 Carter Shores,96739-7550,OK,Lake Felicia,0
296,56186.96,4.0,8,5,41855.655,984311.774,569 Jeremy Orchard,27359-4665,RI,New Randy,0
297,73225.07,5.9,6,2,61830.54,1796245.808,81623 Jenna Brook,76020,PR,Davidfort,0
298,74338.93,5.1,5,4,18057.172,720080.232,6548 Christopher Pike,07199,NJ,West Adammouth,0
299,52188.12,5.6,5,4,42495.755,783808.402,56449 Walters Forks,80081,DE,Port Juliaburgh,0
300,83311.1,6.7,8,3,30386.366,1598615.974,2172 Jensen Lodge,82686-8071,NJ,Porterport,0
301,72288.68,6.6,7,5,39146.92,1564125.238,20276 Kelsey Plains Apt. 162,15768-7899,DE,New Angiefort,0
302,54866.22,7.0,7,3,35192.844,929480.63,193 Green Causeway Suite 635,15816-5656,NJ,Sotoburgh,0
303,85759.66,4.8,8,6,25897.758,1414495.343,222 Kevin Walks,87877,FL,North Robertoton,0
304,59453.34,6.3,7,6,29697.645,837668.103,809 May Mills,42375-8927,NH,Yoderburgh,0
305,69878.77,7.2,6,4,26814.175,1197515.454,48635 Burch Pine,06268,KY,Lake Ellen,0
306,59243.3,6.7,7,4,51405.352,1232004.83,63891 Rebecca Stravenue Suite 746,30237,NV,East Vincentland,0
307,57853.33,6.5,7,4,47688.227,1285933.408,507 Dorsey Harbor Suite 445,07463,ID,North Jacobbury,0
308,66643.31,6.4,7,4,30971.157,1361521.983,475 Robert Road Apt. 547,82148-4460,CO,Charlotteburgh,0
309,69248.3,6.0,5,2,35990.103,1090826.374,1249 Rodriguez Skyway,81039,UT,East Laura,0
310,75129.72,6.3,7,3,41620.289,1475319.699,9699 Gilbert Trail,17881,VT,Port Marymouth,0
311,76210.0,7.0,5,4,22721.649,1066659.383,3283 Wu Greens,48620,AS,West Michelleton,0
312,69342.38,6.1,8,3,21641.973,1117432.98,814 King Fords,09795,WY,Ortizton,0
313,77630.96,6.8,6,2,31739.889,1420283.559,003 Steven Port Apt. 012,27451-2671,UT,North Michaelbury,0
314,68929.16,7.6,6,3,172.611,840272.865,178 John Fork Apt. 779,90132,VT,East James,0
315,70990.8,6.0,4,2,30904.253,1024907.94,USNS Fuentes,40375,AE,FPO,1
316,55860.68,7.8,9,5,40335.22,1494241.226,4458 Cabrera Plains Apt. 502,58250,MP,Mezamouth,0
317,56380.99,5.7,6,4,43994.244,1125880.487,3167 George Knolls Apt. 993,16819-7638,DC,East Loriside,0
318,64306.34,4.8,7,4,30762.36,1082455.018,74367 Howard Cliff,92048,CO,Antoniotown,0
319,76547.96,6.5,6,3,40564.645,1554634.995,9453 Kirk Summit Apt. 368,24710,PA,North Lukechester,0
320,57101.72,5.5,7,6,41104.467,1011365.365,7958 Mills Lock Apt. 983,25191-2184,DE,Brandonville,0
321,76192.66,7.3,7,6,21245.842,1432756.517,22588 Brian Forge Suite 588,62469-4467,NE,South Michelleside,0
322,79585.55,5.8,8,4,31773.337,1612717.553,53578 Rachel Estate Suite 891,60772,MH,Daviesstad,0
323,70759.86,6.4,5,4,25981.831,973299.862,1981 Green Fall Suite 828,99528,RI,West Kimberlyburgh,0
324,76907.24,5.2,6,4,21658.409,679228.993,433 Patterson Parkways,32244-3823,RI,East Ryan,0
325,64744.94,5.9,8,6,28880.018,1270999.939,90703 Isaac Path Apt. 296,34290-2341,SC,Lake Leonard,0
326,51976.02,5.4,7,4,36360.169,910211.019,258 Joshua Village Apt. 843,72801-0033,HI,Jamesborough,0
327,61252.64,5.2,7,4,40890.266,1026271.796,3505 Smith Spring,32703-3550,WY,Lake Ashleyville,0
328,58841.14,7.8,6,4,39555.071,1496729.536,78312 Martin Terrace Suite 957,49455,ND,New Kimberly,0
329,79112.64,6.4,7,5,33771.74,1490539.058,8923 Theresa Corner,04537,KS,New Annefort,0
330,76056.29,6.5,8,5,28470.701,1491838.494,648 Mark Green,57319-9128,MD,New Aaronberg,0
331,52399.65,6.8,8,3,18092.13,996771.248,4118 Gallagher Cliff Suite 158,76400-5583,MO,Lake Alejandrochester,0
332,77551.63,5.5,4,2,35834.493,1064854.309,23662 Tiffany Oval Apt. 301,67091-0155,NM,Stephanieburgh,0
333,64160.82,5.7,6,4,32339.006,985749.787,6049 Jacqueline Centers,74545,WA,Elizabethberg,0
334,71167.03,7.3,9,4,35174.871,1952622.402,51952 Nelson Radial Apt. 701,09690-7341,ID,West Joshuafort,0
335,84963.66,7.1,6,3,40447.011,1754969.162,758 Chen Ramp,06000,IL,North Angela,0
336,59712.82,5.7,6,3,42601.843,1122240.364,USNS Webb,49097,AP,FPO,1
337,77733.73,5.6,5,3,32074.576,1236931.728,672 Larson Ramp,16903,NC,Robertside,0
338,85707.08,4.4,6,4,10424.416,966084.42,052 Robin Ridges Apt. 575,47834,MN,West Shelbyshire,0
339,70280.36,4.7,5,4,39662.742,852268.672,Unit 0180 Box 6419,42418-5393,AP,DPO,1
340,69330.74,7.3,6,2,30097.836,1280669.873,3556 John Mountains Suite 339,02710,KS,West Michael,0
341,72988.71,6.0,5,3,50566.645,1190213.513,6925 Sherry Run,76937,VT,Mcdonaldville,0
342,65697.82,5.7,7,4,28742.126,1123851.141,5916 Wendy Lake Apt. 451,94486,FL,Lake Julieborough,0
343,76245.22,8.0,7,3,32016.235,1689120.427,7683 Susan Circles,13223-8250,ID,Jimenezview,0
344,53546.87,7.2,8,3,45504.204,1573347.788,7336 Joyce Street,51245,OH,Ryanberg,0
345,73643.06,6.8,8,3,43152.14,1696977.663,127 Sharp Well,84600,IA,North Bernardbury,0
346,84774.45,7.0,5,2,32383.555,1414286.724,Unit 1747 Box 4835,80269,AE,DPO,1
347,58140.94,5.1,6,2,49337.532,755292.114,420 Miller Green Apt. 769,15629-9831,NH,Amyview,0
348,61881.16,6.3,6,2,21397.449,714706.429,499 Mcintosh Parks,57727,MN,Alexandraport,0
349,75312.26,5.4,6,4,9487.922,944001.558,004 Susan Lights Apt. 864,18478,SD,Ericstad,0
350,81328.81,6.5,6,3,31231.544,1523136.485,38412 George Forge Apt. 680,03932-3322,MO,West Erika,0
351,77931.48,6.5,6,3,23182.605,1422916.811,8073 Miles Shores Apt. 760,75136,AK,Garciamouth,0
352,84602.6,7.1,7,6,39683.438,1945618.658,1391 Kimberly Port,19630,WA,Smithhaven,0
353,72445.03,5.5,6,2,69553.988,1726719.067,2763 Victoria Pine Apt. 066,49110-6029,OH,West Stephanie,0
354,57497.13,6.7,7,5,43204.158,1051123.833,06882 Snyder Lake Suite 677,49709-4496,VT,East Tracy,0
355,87266.34,8.2,7,5,45161.188,2249122.541,03567 Scott Fork,55466-3035,ND,West Lisahaven,0
356,62431.94,6.8,8,4,44115.983,1523915.145,9249 Robert Cliffs,48038,AR,New Susan,0
357,72107.43,4.5,6,3,29981.347,1039517.534,Unit 5105 Box 8178,03939,AP,DPO,1
358,55577.07,6.5,7,3,19560.012,818057.895,931 Bradley Locks Apt. 730,10998-7603,KY,Justinborough,0
359,62327.89,5.2,7,4,43364.428,1115466.585,7909 Freeman Plains Suite 223,90674,OR,Griffithside,0
360,73931.14,5.7,6,2,29568.959,1258178.804,4901 Michelle Estate Suite 734,31261,MH,New Aimeemouth,0
361,63429.27,6.4,8,3,37998.997,1435423.708,Unit 1395 Box 3341,13371-5663,AE,DPO,1
362,73423.9,6.0,5,3,34711.782,1153470.44,0831 Kathleen Mill,84541-4719,TN,North Connieside,0
363,75175.87,8.6,5,2,22367.482,1425603.495,9491 Parrish Springs Suite 070,75939,OK,Staceybury,0
364,56636.25,6.3,7,4,28139.368,1048350.692,631 Jessica Throughway Suite 879,35556-5686,OR,Elizabethfort,0
365,67665.94,6.5,6,3,24758.489,1214482.379,3632 Lacey Course Suite 840,57348-0308,WY,Kelseyview,0
366,65986.82,4.5,6,2,24056.604,821859.066,559 David Mall Apt. 334,66518-9630,MA,Port Mark,0
367,54273.91,5.6,6,4,24233.061,753652.272,59380 Jordan Forge Suite 680,93823-2369,OH,South Angela,0
368,75547.84,4.0,7,6,40043.102,1220001.334,914 Harry Bypass,87366,FL,Mccannborough,0
369,70151.09,6.7,7,5,15255.238,1075675.108,USNV Williams,55365-5477,AA,FPO,1
370,74449.12,6.2,7,3,24837.591,1396082.352,408 Davis Lakes,06641,TN,Arianaton,0
371,66919.64,7.8,7,6,18867.782,1137801.933,91853 Ford Drive,94622-8419,PW,Princechester,0
372,68473.86,5.7,6,2,43146.982,1159953.593,196 Brian Village Suite 689,93801-8912,NV,Christensenland,0
373,76113.22,6.4,7,5,26481.512,1487849.876,8231 Douglas Pines,40415,IN,Michaelbury,0
374,61212.2,6.4,5,3,32045.56,1103072.439,08136 Sparks Common Suite 382,17135-7024,MH,West Rachaelville,0
375,59768.81,5.8,7,3,26202.631,897291.115,637 Jesse Mountain,03675-4416,ME,South Amanda,0
376,78847.54,5.6,7,3,20653.898,1214320.574,530 Anderson Mill Apt. 727,37626,OR,South Brendaborough,0
377,75735.34,5.8,8,5,37268.27,1364363.375,7874 Reynolds Road,26189,WY,Rileystad,0
378,77847.35,5.2,7,3,30231.808,1249092.928,USNS Beard,37680-7514,AP,FPO,1
379,56231.16,5.5,5,2,52657.034,946479.235,427 Melendez Court Suite 745,59633-0548,PW,South Misty,0
380,89163.5,4.7,6,2,44016.147,1659805.184,24016 Smith Crossroad,03282,NV,West Sherryburgh,0
381,62377.06,6.3,7,4,39075.956,1285399.565,7508 Alyssa Mission,15250-4289,AL,Mccartytown,0
382,68864.28,6.0,4,4,29802.321,898281.902,9596 Martinez Parks Apt. 781,08957,AR,North Larryborough,0
383,82440.9,6.3,7,5,27545.53,1483848.169,55087 Debbie Place Suite 789,35157-7341,WY,Sarahburgh,0
384,60948.88,7.2,6,2,39754.388,1353488.416,366 Nancy Lock Suite 459,70532,FM,Grantland,0
385,69729.61,6.2,7,5,31719.743,1268703.811,029 Smith Plains,06256-8392,NV,Lindseyville,0
386,75491.8,6.3,7,6,26013.68,1448573.845,USS Walker,95931-9404,AP,FPO,1
387,80648.07,6.4,5,3,35091.956,1343605.8,998 Munoz Terrace Suite 265,61608,ND,Jacobstad,0
388,84036.6,7.7,5,4,32766.602,1511537.745,"PSC 5629, Box 1683",30380-2875,AA,APO,1
389,76590.38,5.9,7,3,40643.078,1662038.759,55849 Jenkins Walks Apt. 940,44342,KS,Benderview,0
390,63534.46,6.5,8,3,38128.984,1166673.195,85930 Gardner Underpass Apt. 339,93457,VT,North Mandytown,0
391,67270.0,6.3,7,6,41780.474,1375633.373,31512 Karina Street,10919,UT,Lake Aaron,0
392,50887.44,4.5,7,4,47731.011,839638.461,93436 Robin Greens,24257-6372,KY,Combsside,0
393,80597.11,6.4,7,3,34487.575,1638265.395,2608 Penny Stream Suite 360,37004-4215,WI,New Brettport,0
394,66041.12,6.5,8,5,40163.971,1385400.456,1993 Gibson Freeway,24423,WI,Lake Michael,0
395,81316.38,4.1,7,3,35589.595,1153233.241,54406 Matthew Ramp,61690-5478,MI,Travisshire,0
396,67877.03,5.3,7,5,43300.955,1370178.474,8077 David Isle Suite 263,18874-5386,NJ,Rodneyborough,0
397,69306.96,5.6,6,2,36851.384,1181877.183,9573 Tina Rest Apt. 034,51547,AR,Simstown,0
398,61200.73,5.3,6,4,42789.692,894251.069,45153 Salas Hollow Apt. 148,93725,SD,West Erica,0
399,70619.17,5.9,7,5,37865.649,1421135.815,15057 Larsen Locks,51585-5774,SC,Mcmahonview,0
400,69910.85,5.9,5,4,38440.737,1028964.474,08194 Shelby Overpass,41650-3581,VT,Gravesfurt,0
401,64889.22,3.7,7,3,25904.98,923508.126,9324 Miller Throughway Apt. 765,86470-2619,PA,Millsside,0
402,69900.13,6.3,8,6,32679.188,1599634.465,00985 Michael Fields Suite 034,62328,CO,Wandahaven,0
403,79045.04,5.5,8,5,24721.959,1369186.07,96627 Trujillo Via Apt. 159,88114-9490,DC,Connorville,0
404,76460.22,7.0,6,4,46851.042,1748782.809,0091 Park Junction,49290,AZ,Port Leslie,0
405,58307.73,6.4,8,4,25509.07,1150877.735,478 Charles Trail,85839,NH,West Christopher,0
406,56679.02,5.1,8,5,40785.027,1110598.755,361 Stephen Burgs,42767,AL,North Michaelview,0
407,58823.05,5.7,7,4,38682.569,1159207.085,278 Mccormick Brooks,90315-1115,NC,New Margaretland,0
408,80836.34,5.8,7,3,49864.47,1811377.221,81773 Hunter Ridges Suite 347,53180-3670,AK,New Annstad,0
409,67710.11,5.9,8,4,25222.462,1267443.398,566 Eric Ford,83797-1879,CO,Jasonmouth,0
410,70027.65,7.3,5,3,40512.817,1352547.693,69659 Owens Path Apt. 651,93545,FM,North Michael,0
411,36100.44,5.8,5,2,44901.857,599504.019,842 Duane Brook Apt. 380,01639-3032,AR,Monicaview,0
412,67217.49,4.6,6,4,23999.755,717213.269,0302 Laurie Curve,53321-7866,SC,Johnnyfurt,0
413,63657.28,6.4,5,3,36391.925,1008712.575,0022 Young Rest,25438-1821,CA,Lake Kevin,0
414,71468.27,5.5,5,3,36377.837,1071596.112,7235 Tammy Islands,54549,NM,Dawnfort,0
415,62989.51,6.6,6,4,36913.351,1397341.856,668 Holloway Garden Apt. 481,70614-3350,UT,Richardberg,0
416,69327.26,6.2,7,6,31054.775,1313304.588,778 Gomez Centers,82655-5020,DE,South Meagan,0
417,94902.24,6.4,8,3,41662.084,2106510.863,2055 Rodriguez Light Suite 472,70637,TX,South Davidview,0
418,79579.2,4.8,7,3,31756.406,1306458.906,Unit 4693 Box 5974,07885-8587,AP,DPO,1
419,73756.12,5.3,6,3,59485.066,1354928.95,"PSC 3969, Box 0709",18919-6165,AE,APO,1
420,65873.94,7.3,8,4,39785.628,1582765.592,25551 Barrera Roads,82737-9223,MI,New Teresa,0
421,52934.44,6.0,6,3,46520.692,847155.041,12129 Felicia Ville Apt. 850,20172,MS,West Jessica,0
422,82830.59,5.9,7,4,32026.912,1342245.969,363 Frank Stream Apt. 529,62133-6540,KS,East Lucasmouth,0
423,73930.84,5.3,7,4,42702.403,1363086.905,6182 Hannah Locks Apt. 664,31748,PA,Emilyside,0
424,58557.13,5.3,7,6,54167.342,1275318.562,8947 Allen Stravenue Suite 234,55053-2423,NM,East Alexandraburgh,0
425,51718.35,7.5,7,3,49639.173,1285923.734,855 Carol Burgs,46812-0037,MS,Frazierchester,0
426,69807.72,7.4,7,3,51453.265,1789607.526,595 Daniel Manors,07651,CO,Jamesstad,0
427,79627.63,4.7,6,2,31638.855,1196064.33,73634 Mcintyre Pass,76708-8615,AL,Tammyside,0
428,97112.36,5.9,6,3,51470.068,1917583.999,35841 Christine Shore,98956-5357,NC,Wallmouth,0
429,74354.23,6.9,6,4,30091.117,1370274.387,59942 David Brook Suite 114,09236-7627,DC,East John,0
430,72481.03,6.0,8,3,45160.102,1677204.246,817 Barbara Ville Apt. 469,03068,CT,Port Mary,0
431,73093.49,5.7,5,2,41796.126,1439714.281,514 Martin Ford,69870,OR,Smithmouth,0
432,51992.74,7.2,7,3,21759.506,1012262.712,073 Martinez Neck Suite 992,27515,MA,North Sara,0
433,66484.05,4.8,9,3,51712.144,1511743.129,5035 Daniel Port Suite 074,46334-0480,SC,Port Jordanbury,0
434,81182.15,5.3,7,4,34141.188,1131154.518,9758 James Stream,99846-0784,ID,Port Bryanview,0
435,79103.94,3.8,7,4,25767.819,764860.463,247 Betty Mall Suite 117,69390,DE,North Samantha,0
436,75070.26,6.7,6,2,44682.757,1681316.362,138 Coleman Parks,22854,PW,West Travis,0
437,44688.56,5.5,6,3,25120.992,291724.246,5460 Shawna Throughway,94725,MS,Lake Jermaine,0
438,73726.18,4.0,7,3,28666.771,1013252.209,9222 Gross Cove,71099,CT,Lake Davidshire,0
439,64038.99,4.0,7,4,54130.976,1194709.628,32536 Brown Square Apt. 331,08587-4493,AK,Thomastown,0
440,69896.52,6.0,7,4,38180.822,1463003.056,99806 Darren Mount Suite 505,07786-7190,NH,Dawnborough,0
441,73723.46,6.5,9,6,24723.279,1453327.916,Unit 5439 Box 2269,18066-3647,AE,DPO,1
442,79996.61,6.1,6,3,28067.632,1291506.386,988 Moore Underpass Suite 690,76937-4021,AZ,New Elizabethburgh,0
443,61538.91,7.2,7,6,51154.133,1625508.013,4078 Christine Passage Apt. 095,16373,WA,South Ethanland,0
444,47065.05,5.8,7,5,24125.876,566896.212,006 Miller Orchard Suite 211,09440,WY,Port Louis,0
445,82381.55,4.7,8,4,36655.129,1468513.244,06207 Dean Parkways Suite 455,73004,MI,Lake Haileyfort,0
446,80857.44,4.8,8,3,44385.312,1573105.981,7652 Nicole Extension Suite 206,89831-0175,KY,Lake Angela,0
447,60893.76,4.1,7,5,49076.757,968360.523,2220 Sullivan Shoal Apt. 664,12666-0446,UT,New Gabriel,0
448,66356.06,7.5,6,3,38022.838,1309985.887,8220 Cindy Land,40384,MA,Brownland,0
449,78438.37,7.5,4,4,35220.383,1361219.3,653 Amy Ports Suite 817,33969-7942,TX,Lake Calebstad,0
450,61215.58,7.5,8,6,36495.171,1465120.47,4542 Sanchez Stream,42368-9011,IN,New Steven,0
451,64907.98,6.8,7,5,46677.274,1571464.965,4037 Wolfe Mount,66040-2962,TN,Alexanderburgh,0
452,80008.67,4.8,8,5,45889.89,1629098.182,40592 Joanne Meadow,82383-5094,MS,Lake Ericshire,0
453,71356.3,5.2,7,5,36998.48,1182335.68,20215 Chase Groves,76417-4251,IA,New Frank,0
454,72432.7,5.9,5,3,35039.469,1010813.709,553 Debra Corner Apt. 716,61608-7223,OR,North Douglasland,0
455,67284.47,5.4,6,3,24942.886,924728.537,62937 Katherine Roads Suite 190,32823,ID,New Richardmouth,0
456,62653.09,6.5,7,3,41467.868,1382110.278,882 Carrie Drives Suite 866,22098,VT,Heidihaven,0
457,63968.61,6.4,8,3,27404.5,1366727.663,9111 Amy Landing,60420,PA,Port Andrewbury,0
458,74233.95,6.5,6,4,32875.769,1297849.764,495 Weaver Skyway,77808-5741,OR,Jenniferport,0
459,59729.25,7.6,7,6,31202.187,1196687.687,43128 Kevin Lane Suite 880,16269-0938,MI,Lake Brookeborough,0
460,81132.0,5.6,6,4,32311.853,1281113.315,57811 Crystal Road Apt. 465,95601,MS,New Courtney,0
461,68500.82,5.8,7,5,51746.728,1530729.578,03124 Jessica Prairie,65069-7385,DC,Lake Edward,0
462,55050.31,7.2,7,6,29423.828,1208664.863,06369 Amanda Way,71633-2350,MP,Lake Thomaschester,0
463,76840.46,5.5,7,5,29860.078,1417275.667,71104 Cross Path,69229,NY,Sandramouth,0
464,63428.92,5.3,7,6,42996.606,1195601.962,605 Collins Islands,76959,TN,North Elizabeth,0
465,90592.47,7.7,9,5,37223.876,2469065.594,USNS Vargas,56319-6904,AE,FPO,1
466,56685.01,7.0,7,3,43322.167,1223100.542,8584 Darrell Groves,72404-6826,SD,Bennettberg,0
467,69230.75,6.5,5,2,43072.197,1220276.551,7200 Tammy Place Apt. 727,51392,DE,Morenoland,0
468,68916.65,7.0,6,3,42744.829,1311765.141,93435 Grace Oval,21006-4512,NE,Pamelaland,0
469,60509.04,7.1,8,6,28410.304,1198313.598,"PSC 4610, Box 2354",02895-8370,AP,APO,1
470,85719.32,4.5,6,3,32058.356,1187609.122,812 Munoz Fords Apt. 233,54531,IA,New Kelly,0
471,62134.02,7.4,6,2,32157.132,1399662.584,7892 Ross Garden,32349,NC,South Keith,0
472,73435.18,6.4,8,4,36239.556,1597776.771,606 Mejia Land Apt. 238,78170-7389,NY,Brittanyside,0
473,55612.76,7.7,7,4,42258.537,1355022.283,31143 Wendy Overpass Suite 905,94261-0324,NY,Robinsonmouth,0
474,70879.91,6.7,7,5,22431.606,1137059.188,2430 Samuel Stravenue,37798-8316,NM,Port Williamtown,0
475,67461.45,4.9,8,3,34573.112,1053815.097,09328 Jacqueline Roads,62322,VT,Andersonport,0
476,84439.86,4.3,7,4,19835.247,1242421.532,125 Jesse Spring,16741,NY,New Benjaminberg,0
477,67802.31,6.0,7,3,36129.691,1222041.016,359 Davidson Ports Apt. 177,43672,MD,Andreaport,0
478,62685.27,6.1,6,2,42018.939,1025461.134,7708 Hays Spurs Suite 994,65571-9046,TX,Port Jasonport,0
479,71392.47,4.0,7,4,36009.7,859427.979,67217 Andrew Bypass,49221-7797,KS,East Jonathan,0
480,59050.53,6.1,7,5,37741.359,1279803.95,329 Lee Mountains Apt. 592,36320-9547,NJ,West James,0
481,87895.87,8.1,5,4,23876.132,1671669.452,76805 Soto Avenue,85098-2368,PW,Masonburgh,0
482,70276.4,7.1,7,3,26630.484,1525601.791,"PSC 4275, Box 9478",64444-8885,AP,APO,1
483,72640.26,4.4,7,4,31470.617,998773.997,6484 Kayla Mall,37193-8366,MO,West Isaacburgh,0
484,62894.13,6.8,6,4,20317.214,1012321.574,0551 Crystal Trafficway Apt. 141,91357,MT,Richardhaven,0
485,50846.01,5.3,7,3,45357.004,1252419.196,9627 Maria Forks Suite 794,50806-5808,NE,Davisberg,0
486,78688.29,6.4,7,6,47812.018,1869313.107,72754 Nguyen Extension Apt. 174,57096,PR,Woodland,0
487,76397.04,7.6,6,3,45281.187,1800685.922,0155 Julie Club,37344,KS,Andrewberg,0
488,62162.63,6.2,7,6,47747.364,1393100.423,71010 Parker Mountain Apt. 263,54230-0036,GU,Carterburgh,0
489,75090.76,6.1,6,4,39456.872,1166558.374,9282 Campbell Glen,95742,MO,East Patricia,0
490,61801.47,5.1,7,5,36326.697,988175.007,8863 Christine Extensions,59441,MN,Port Suechester,0
491,77429.83,7.0,7,4,30108.241,1540480.613,76135 Shannon View Apt. 267,52372,PA,New Michaelland,0
492,74388.6,4.3,5,3,33763.084,866142.184,52319 Derek Ports,80725,AL,Buckleyton,0
493,62566.56,4.9,6,2,29365.608,557362.204,260 Samantha Mountains,59219,NH,Charlesbury,0
494,68894.85,5.9,6,4,28851.601,1033290.975,52228 Debbie Lane,50549,VT,New Davidtown,0
